episode,char1,char2,count
Interdimensional_Cable_2_Tempting_Fate.txt,alien man,samantha,1
Interdimensional_Cable_2_Tempting_Fate.txt,announcer,beth,3
Interdimensional_Cable_2_Tempting_Fate.txt,announcer,eyehole man,1
Interdimensional_Cable_2_Tempting_Fate.txt,announcer,rick,4
Interdimensional_Cable_2_Tempting_Fate.txt,beth,eyehole man,1
Interdimensional_Cable_2_Tempting_Fate.txt,eyehole man,rick,2
Interdimensional_Cable_2_Tempting_Fate.txt,alien 1,alien 2,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien 1,alien doctor,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien 1,jerry,2
Interdimensional_Cable_2_Tempting_Fate.txt,alien 1,old alien,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien 2,alien doctor,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien 2,jerry,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien 2,old alien,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien doctor,jerry,5
Interdimensional_Cable_2_Tempting_Fate.txt,alien doctor,old alien,1
Interdimensional_Cable_2_Tempting_Fate.txt,jerry,old alien,1
Interdimensional_Cable_2_Tempting_Fate.txt,morty,tv host,2
Interdimensional_Cable_2_Tempting_Fate.txt,rick,tv host,2
Interdimensional_Cable_2_Tempting_Fate.txt,announcer,intercom,1
Interdimensional_Cable_2_Tempting_Fate.txt,announcer,morty,3
Interdimensional_Cable_2_Tempting_Fate.txt,announcer,tv,1
Interdimensional_Cable_2_Tempting_Fate.txt,announcer,tv host,1
Interdimensional_Cable_2_Tempting_Fate.txt,beth,intercom,1
Interdimensional_Cable_2_Tempting_Fate.txt,beth,tv,1
Interdimensional_Cable_2_Tempting_Fate.txt,beth,tv host,1
Interdimensional_Cable_2_Tempting_Fate.txt,intercom,morty,1
Interdimensional_Cable_2_Tempting_Fate.txt,intercom,rick,1
Interdimensional_Cable_2_Tempting_Fate.txt,intercom,tv,1
Interdimensional_Cable_2_Tempting_Fate.txt,intercom,tv host,1
Interdimensional_Cable_2_Tempting_Fate.txt,morty,tv,1
Interdimensional_Cable_2_Tempting_Fate.txt,rick,tv,1
Interdimensional_Cable_2_Tempting_Fate.txt,tv,tv host,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien-robo judge,announcer,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien-robo judge,morty,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien-robo judge,rick,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien-robo judge,rick and morty,1
Interdimensional_Cable_2_Tempting_Fate.txt,announcer,rick and morty,1
Interdimensional_Cable_2_Tempting_Fate.txt,morty,rick and morty,1
Interdimensional_Cable_2_Tempting_Fate.txt,rick,rick and morty,1
Interdimensional_Cable_2_Tempting_Fate.txt,business man,stealy,1
Interdimensional_Cable_2_Tempting_Fate.txt,a man in the audience,comedian,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien doctor,all,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien doctor,beth,3
Interdimensional_Cable_2_Tempting_Fate.txt,alien doctor,comedian,1
Interdimensional_Cable_2_Tempting_Fate.txt,all,beth,1
Interdimensional_Cable_2_Tempting_Fate.txt,all,comedian,1
Interdimensional_Cable_2_Tempting_Fate.txt,beth,comedian,1
Interdimensional_Cable_2_Tempting_Fate.txt,beth,jerry,8
Interdimensional_Cable_2_Tempting_Fate.txt,background whisper,restaurant chef,1
Interdimensional_Cable_2_Tempting_Fate.txt,background whisper,resturant chef,1
Interdimensional_Cable_2_Tempting_Fate.txt,restaurant chef,resturant chef,1
Interdimensional_Cable_2_Tempting_Fate.txt,announcer,michael thompson,1
Interdimensional_Cable_2_Tempting_Fate.txt,michael thompson,morty,2
Interdimensional_Cable_2_Tempting_Fate.txt,michael thompson,rick,2
Interdimensional_Cable_2_Tempting_Fate.txt,michael thompson,pichael thompson,2
Interdimensional_Cable_2_Tempting_Fate.txt,michael thompson,pichael thomson,1
Interdimensional_Cable_2_Tempting_Fate.txt,morty,pichael thompson,1
Interdimensional_Cable_2_Tempting_Fate.txt,morty,pichael thomson,1
Interdimensional_Cable_2_Tempting_Fate.txt,pichael thompson,pichael thomson,1
Interdimensional_Cable_2_Tempting_Fate.txt,pichael thompson,rick,1
Interdimensional_Cable_2_Tempting_Fate.txt,pichael thomson,rick,2
Interdimensional_Cable_2_Tempting_Fate.txt,pichael thomson,summer,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien  1,alien 1,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien  1,beth,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien  1,female reporter alien,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien  1,jerry,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien  1,male reporter alien 1,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien  1,male reporter alien 2,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien 1,beth,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien 1,female reporter alien,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien 1,male reporter alien 1,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien 1,male reporter alien 2,1
Interdimensional_Cable_2_Tempting_Fate.txt,beth,female reporter alien,1
Interdimensional_Cable_2_Tempting_Fate.txt,beth,male reporter alien 1,1
Interdimensional_Cable_2_Tempting_Fate.txt,beth,male reporter alien 2,1
Interdimensional_Cable_2_Tempting_Fate.txt,female reporter alien,jerry,1
Interdimensional_Cable_2_Tempting_Fate.txt,female reporter alien,male reporter alien 1,1
Interdimensional_Cable_2_Tempting_Fate.txt,female reporter alien,male reporter alien 2,1
Interdimensional_Cable_2_Tempting_Fate.txt,jerry,male reporter alien 1,1
Interdimensional_Cable_2_Tempting_Fate.txt,jerry,male reporter alien 2,1
Interdimensional_Cable_2_Tempting_Fate.txt,male reporter alien 1,male reporter alien 2,1
Interdimensional_Cable_2_Tempting_Fate.txt,phillip jacobs,summer,2
Interdimensional_Cable_2_Tempting_Fate.txt,phillip jacobs,rick,1
Interdimensional_Cable_2_Tempting_Fate.txt,announcer,phillip jacobs,1
Interdimensional_Cable_2_Tempting_Fate.txt,alien cop,yaarb,1
Interdimensional_Cable_2_Tempting_Fate.txt,beth,fungo,1
Interdimensional_Cable_2_Tempting_Fate.txt,fungo,jerry,1
Interdimensional_Cable_2_Tempting_Fate.txt,nurse,yellow headed doctor,1
Interdimensional_Cable_2_Tempting_Fate.txt,nano-doctor,nurse,1
Interdimensional_Cable_2_Tempting_Fate.txt,jerry,yellow headed doctor,1
Interdimensional_Cable_2_Tempting_Fate.txt,announcer,jerry,1
Interdimensional_Cable_2_Tempting_Fate.txt,announcer,summer,1
Interdimensional_Cable_2_Tempting_Fate.txt,jerry,summer,5
Interdimensional_Cable_2_Tempting_Fate.txt,beth,summer and morty,1
Interdimensional_Cable_2_Tempting_Fate.txt,jerry,rick,1
Interdimensional_Cable_2_Tempting_Fate.txt,jerry,summer and morty,1
Interdimensional_Cable_2_Tempting_Fate.txt,rick,summer and morty,1
Interdimensional_Cable_2_Tempting_Fate.txt,summer,summer and morty,1
Interdimensional_Cable_2_Tempting_Fate.txt,jerry,morty,2
Interdimensional_Cable_2_Tempting_Fate.txt,eyehole man,jerry,2
Interdimensional_Cable_2_Tempting_Fate.txt,eyehole man,morty,1
Look_Who's_Purging_Now.txt,guy,morty,1
Look_Who's_Purging_Now.txt,guy,rick,1
Look_Who's_Purging_Now.txt,morty,rick,18
Look_Who's_Purging_Now.txt,morty,old guy,2
Look_Who's_Purging_Now.txt,old guy,rick,2
Look_Who's_Purging_Now.txt,arthricia,morty,7
Look_Who's_Purging_Now.txt,arthricia,rick,8
Look_Who's_Purging_Now.txt,arthricia,man,2
Look_Who's_Purging_Now.txt,arthricia,woman,1
Look_Who's_Purging_Now.txt,man,morty,2
Look_Who's_Purging_Now.txt,man,rick,2
Look_Who's_Purging_Now.txt,man,woman,1
Look_Who's_Purging_Now.txt,morty,woman,1
Look_Who's_Purging_Now.txt,rick,woman,1
Look_Who's_Purging_Now.txt,jerry,summer,6
Look_Who's_Purging_Now.txt,jerry,rick,4
Look_Who's_Purging_Now.txt,rick,summer,3
Look_Who's_Purging_Now.txt,jerry,man with pitchfork,1
Look_Who's_Purging_Now.txt,jerry,morty,3
Look_Who's_Purging_Now.txt,man with pitchfork,morty,1
Look_Who's_Purging_Now.txt,man with pitchfork,rick,1
Look_Who's_Purging_Now.txt,man with pitchfork,summer,1
Look_Who's_Purging_Now.txt,morty,summer,2
Look_Who's_Purging_Now.txt,lighthouse keeper,morty,4
Look_Who's_Purging_Now.txt,lighthouse keeper,rick,3
Look_Who's_Purging_Now.txt,device,lighthouse keeper,1
Look_Who's_Purging_Now.txt,device,morty,2
Look_Who's_Purging_Now.txt,device,rick,2
Look_Who's_Purging_Now.txt,device,jerry,1
Look_Who's_Purging_Now.txt,device,summer,1
Look_Who's_Purging_Now.txt,jerry,old guy,1
Look_Who's_Purging_Now.txt,rich asshole,rick,1
Look_Who's_Purging_Now.txt,arthricia,large man,1
Look_Who's_Purging_Now.txt,arthricia,man with glasses,1
Look_Who's_Purging_Now.txt,large man,man,2
Look_Who's_Purging_Now.txt,large man,man with glasses,1
Look_Who's_Purging_Now.txt,large man,morty,1
Look_Who's_Purging_Now.txt,large man,rick,1
Look_Who's_Purging_Now.txt,man,man with glasses,1
Look_Who's_Purging_Now.txt,man with glasses,morty,2
Look_Who's_Purging_Now.txt,man with glasses,rick,2
Look_Who's_Purging_Now.txt,announcer,beth,1
Look_Who's_Purging_Now.txt,announcer,jerry,1
Look_Who's_Purging_Now.txt,announcer,taddi mason,1
Look_Who's_Purging_Now.txt,beth,jerry,1
Look_Who's_Purging_Now.txt,beth,taddi mason,1
Look_Who's_Purging_Now.txt,jerry,taddi mason,1
Mortynight_Run.txt,jerry,morty,2
Mortynight_Run.txt,jerry,rick,2
Mortynight_Run.txt,morty,rick,13
Mortynight_Run.txt,jerry,jerry-sitter,3
Mortynight_Run.txt,jerry,pajama jerry,1
Mortynight_Run.txt,jerry,tuxedo jerry,1
Mortynight_Run.txt,jerry,underpants jerry,1
Mortynight_Run.txt,jerry-sitter,pajama jerry,1
Mortynight_Run.txt,jerry-sitter,tuxedo jerry,1
Mortynight_Run.txt,jerry-sitter,underpants jerry,1
Mortynight_Run.txt,pajama jerry,tuxedo jerry,1
Mortynight_Run.txt,pajama jerry,underpants jerry,1
Mortynight_Run.txt,tuxedo jerry,underpants jerry,1
Mortynight_Run.txt,morty,receptionist,1
Mortynight_Run.txt,receptionist,rick,1
Mortynight_Run.txt,krombopulos michael,morty,2
Mortynight_Run.txt,krombopulos michael,rick,2
Mortynight_Run.txt,roy,roy’s mother,1
Mortynight_Run.txt,roy,roy’s wife,1
Mortynight_Run.txt,customer,roy,1
Mortynight_Run.txt,customer,voice,1
Mortynight_Run.txt,roy,voice,1
Mortynight_Run.txt,alien,morty,1
Mortynight_Run.txt,alien,rick,1
Mortynight_Run.txt,another jerry,daycare beth,1
Mortynight_Run.txt,another jerry,jerry,1
Mortynight_Run.txt,another jerry,jerry-sitter,1
Mortynight_Run.txt,another jerry,jerrys,1
Mortynight_Run.txt,another jerry,other jerry,1
Mortynight_Run.txt,another jerry,pink-shirt jerry,1
Mortynight_Run.txt,daycare beth,jerry,1
Mortynight_Run.txt,daycare beth,jerry-sitter,1
Mortynight_Run.txt,daycare beth,jerrys,1
Mortynight_Run.txt,daycare beth,other jerry,1
Mortynight_Run.txt,daycare beth,pink-shirt jerry,1
Mortynight_Run.txt,jerry,jerrys,2
Mortynight_Run.txt,jerry,other jerry,3
Mortynight_Run.txt,jerry,pink-shirt jerry,1
Mortynight_Run.txt,jerry-sitter,jerrys,1
Mortynight_Run.txt,jerry-sitter,other jerry,1
Mortynight_Run.txt,jerry-sitter,pink-shirt jerry,1
Mortynight_Run.txt,jerrys,other jerry,1
Mortynight_Run.txt,jerrys,pink-shirt jerry,1
Mortynight_Run.txt,other jerry,pink-shirt jerry,1
Mortynight_Run.txt,fart,gromflomite,1
Mortynight_Run.txt,fart,krombopulos michael,1
Mortynight_Run.txt,fart,morty,4
Mortynight_Run.txt,fart,rick,5
Mortynight_Run.txt,fart,ship,1
Mortynight_Run.txt,gromflomite,krombopulos michael,1
Mortynight_Run.txt,gromflomite,morty,1
Mortynight_Run.txt,gromflomite,rick,1
Mortynight_Run.txt,gromflomite,ship,1
Mortynight_Run.txt,krombopulos michael,ship,1
Mortynight_Run.txt,morty,ship,1
Mortynight_Run.txt,rick,ship,1
Mortynight_Run.txt,fart,gearhead,2
Mortynight_Run.txt,gearhead,morty,1
Mortynight_Run.txt,gearhead,rick,2
Mortynight_Run.txt,jerry,random jerry,1
Mortynight_Run.txt,other jerry,random jerry,1
Mortynight_Run.txt,fart,gear anchor,1
Mortynight_Run.txt,fart,gear policeman #1,1
Mortynight_Run.txt,fart,gear policeman #2,1
Mortynight_Run.txt,gear anchor,gear policeman #1,1
Mortynight_Run.txt,gear anchor,gear policeman #2,1
Mortynight_Run.txt,gear anchor,gearhead,1
Mortynight_Run.txt,gear anchor,rick,1
Mortynight_Run.txt,gear policeman #1,gear policeman #2,1
Mortynight_Run.txt,gear policeman #1,gearhead,1
Mortynight_Run.txt,gear policeman #1,rick,1
Mortynight_Run.txt,gear policeman #2,gearhead,1
Mortynight_Run.txt,gear policeman #2,rick,1
Mortynight_Run.txt,bearded jerry,buzzcut jerry,1
Mortynight_Run.txt,bearded jerry,jerry,1
Mortynight_Run.txt,bearded jerry,tank-top jerry,1
Mortynight_Run.txt,buzzcut jerry,jerry,1
Mortynight_Run.txt,buzzcut jerry,tank-top jerry,1
Mortynight_Run.txt,jerry,tank-top jerry,2
Mortynight_Run.txt,fart,officer,1
Mortynight_Run.txt,morty,officer,1
Mortynight_Run.txt,officer,rick,1
Mortynight_Run.txt,garblovian,jerry,2
Mortynight_Run.txt,jerry,other jerrys,1
Mortynight_Run.txt,jerry,paul,1
Mortynight_Run.txt,jerry,various jerrys,1
Mortynight_Run.txt,other jerrys,paul,1
Mortynight_Run.txt,other jerrys,tank-top jerry,1
Mortynight_Run.txt,other jerrys,various jerrys,1
Mortynight_Run.txt,paul,tank-top jerry,1
Mortynight_Run.txt,paul,various jerrys,1
Mortynight_Run.txt,tank-top jerry,various jerrys,1
Mortynight_Run.txt,another rick,jerry,1
Mortynight_Run.txt,another rick,jerrys,1
Mortynight_Run.txt,another rick,morty,1
Mortynight_Run.txt,another rick,other morty,1
Mortynight_Run.txt,another rick,other rick,1
Mortynight_Run.txt,another rick,rick,1
Mortynight_Run.txt,another rick,ricks,1
Mortynight_Run.txt,jerry,other morty,1
Mortynight_Run.txt,jerry,other rick,1
Mortynight_Run.txt,jerry,ricks,1
Mortynight_Run.txt,jerrys,morty,1
Mortynight_Run.txt,jerrys,other morty,1
Mortynight_Run.txt,jerrys,other rick,1
Mortynight_Run.txt,jerrys,rick,1
Mortynight_Run.txt,jerrys,ricks,1
Mortynight_Run.txt,morty,other morty,1
Mortynight_Run.txt,morty,other rick,1
Mortynight_Run.txt,morty,ricks,1
Mortynight_Run.txt,other morty,other rick,1
Mortynight_Run.txt,other morty,rick,1
Mortynight_Run.txt,other morty,ricks,1
Mortynight_Run.txt,other rick,rick,1
Mortynight_Run.txt,other rick,ricks,1
Mortynight_Run.txt,rick,ricks,1
Mortynight_Run.txt,announcer,rick,1
The_Ricks_Must_Be_Crazy.txt,man,morty,1
The_Ricks_Must_Be_Crazy.txt,man,rick,1
The_Ricks_Must_Be_Crazy.txt,man,ship,1
The_Ricks_Must_Be_Crazy.txt,man,summer,1
The_Ricks_Must_Be_Crazy.txt,man,thinner man,1
The_Ricks_Must_Be_Crazy.txt,morty,rick,15
The_Ricks_Must_Be_Crazy.txt,morty,ship,2
The_Ricks_Must_Be_Crazy.txt,morty,summer,4
The_Ricks_Must_Be_Crazy.txt,morty,thinner man,1
The_Ricks_Must_Be_Crazy.txt,rick,ship,3
The_Ricks_Must_Be_Crazy.txt,rick,summer,5
The_Ricks_Must_Be_Crazy.txt,rick,thinner man,1
The_Ricks_Must_Be_Crazy.txt,ship,summer,4
The_Ricks_Must_Be_Crazy.txt,ship,thinner man,1
The_Ricks_Must_Be_Crazy.txt,summer,thinner man,1
The_Ricks_Must_Be_Crazy.txt,anchor,morty,1
The_Ricks_Must_Be_Crazy.txt,anchor,rick,1
The_Ricks_Must_Be_Crazy.txt,morty,mr.president,1
The_Ricks_Must_Be_Crazy.txt,morty,zeep,7
The_Ricks_Must_Be_Crazy.txt,mr.president,rick,1
The_Ricks_Must_Be_Crazy.txt,mr.president,zeep,1
The_Ricks_Must_Be_Crazy.txt,rick,zeep,10
The_Ricks_Must_Be_Crazy.txt,kid,kyle,1
The_Ricks_Must_Be_Crazy.txt,kid,morty,1
The_Ricks_Must_Be_Crazy.txt,kid,rick,1
The_Ricks_Must_Be_Crazy.txt,kid,"rick, zeep",1
The_Ricks_Must_Be_Crazy.txt,kid,ship,1
The_Ricks_Must_Be_Crazy.txt,kid,summer,1
The_Ricks_Must_Be_Crazy.txt,kid,swat officer 1,1
The_Ricks_Must_Be_Crazy.txt,kid,swat officer 2,1
The_Ricks_Must_Be_Crazy.txt,kid,teenyverse president,1
The_Ricks_Must_Be_Crazy.txt,kid,zeep,1
The_Ricks_Must_Be_Crazy.txt,kyle,morty,1
The_Ricks_Must_Be_Crazy.txt,kyle,rick,1
The_Ricks_Must_Be_Crazy.txt,kyle,"rick, zeep",1
The_Ricks_Must_Be_Crazy.txt,kyle,ship,1
The_Ricks_Must_Be_Crazy.txt,kyle,summer,1
The_Ricks_Must_Be_Crazy.txt,kyle,swat officer 1,1
The_Ricks_Must_Be_Crazy.txt,kyle,swat officer 2,1
The_Ricks_Must_Be_Crazy.txt,kyle,teenyverse president,1
The_Ricks_Must_Be_Crazy.txt,kyle,zeep,1
The_Ricks_Must_Be_Crazy.txt,morty,"rick, zeep",1
The_Ricks_Must_Be_Crazy.txt,morty,swat officer 1,1
The_Ricks_Must_Be_Crazy.txt,morty,swat officer 2,1
The_Ricks_Must_Be_Crazy.txt,morty,teenyverse president,1
The_Ricks_Must_Be_Crazy.txt,rick,"rick, zeep",1
The_Ricks_Must_Be_Crazy.txt,rick,swat officer 1,1
The_Ricks_Must_Be_Crazy.txt,rick,swat officer 2,1
The_Ricks_Must_Be_Crazy.txt,rick,teenyverse president,1
The_Ricks_Must_Be_Crazy.txt,"rick, zeep",ship,1
The_Ricks_Must_Be_Crazy.txt,"rick, zeep",summer,1
The_Ricks_Must_Be_Crazy.txt,"rick, zeep",swat officer 1,1
The_Ricks_Must_Be_Crazy.txt,"rick, zeep",swat officer 2,1
The_Ricks_Must_Be_Crazy.txt,"rick, zeep",teenyverse president,1
The_Ricks_Must_Be_Crazy.txt,"rick, zeep",zeep,1
The_Ricks_Must_Be_Crazy.txt,ship,swat officer 1,1
The_Ricks_Must_Be_Crazy.txt,ship,swat officer 2,1
The_Ricks_Must_Be_Crazy.txt,ship,teenyverse president,1
The_Ricks_Must_Be_Crazy.txt,ship,zeep,3
The_Ricks_Must_Be_Crazy.txt,summer,swat officer 1,1
The_Ricks_Must_Be_Crazy.txt,summer,swat officer 2,1
The_Ricks_Must_Be_Crazy.txt,summer,teenyverse president,1
The_Ricks_Must_Be_Crazy.txt,summer,zeep,4
The_Ricks_Must_Be_Crazy.txt,swat officer 1,swat officer 2,1
The_Ricks_Must_Be_Crazy.txt,swat officer 1,teenyverse president,1
The_Ricks_Must_Be_Crazy.txt,swat officer 1,zeep,1
The_Ricks_Must_Be_Crazy.txt,swat officer 2,teenyverse president,1
The_Ricks_Must_Be_Crazy.txt,swat officer 2,zeep,1
The_Ricks_Must_Be_Crazy.txt,teenyverse president,zeep,1
The_Ricks_Must_Be_Crazy.txt,army general,rick,5
The_Ricks_Must_Be_Crazy.txt,army general,ship,2
The_Ricks_Must_Be_Crazy.txt,army general,summer,2
The_Ricks_Must_Be_Crazy.txt,army general,zeep,5
The_Ricks_Must_Be_Crazy.txt,army general,morty,2
The_Ricks_Must_Be_Crazy.txt,army general,mr. president,1
The_Ricks_Must_Be_Crazy.txt,mr. president,rick,1
The_Ricks_Must_Be_Crazy.txt,mr. president,zeep,1
The_Ricks_Must_Be_Crazy.txt,female visitor,rick,1
The_Ricks_Must_Be_Crazy.txt,female visitor,secretary,1
The_Ricks_Must_Be_Crazy.txt,rick,secretary,1
The_Ricks_Must_Be_Crazy.txt,army general,soldier,3
The_Ricks_Must_Be_Crazy.txt,army general,taxi driver,1
The_Ricks_Must_Be_Crazy.txt,morty,soldier,1
The_Ricks_Must_Be_Crazy.txt,morty,taxi driver,1
The_Ricks_Must_Be_Crazy.txt,rick,soldier,1
The_Ricks_Must_Be_Crazy.txt,rick,taxi driver,1
The_Ricks_Must_Be_Crazy.txt,soldier,taxi driver,1
The_Ricks_Must_Be_Crazy.txt,soldier,zeep,2
The_Ricks_Must_Be_Crazy.txt,taxi driver,zeep,1
The_Ricks_Must_Be_Crazy.txt,army general,human president,1
The_Ricks_Must_Be_Crazy.txt,army general,spider,1
The_Ricks_Must_Be_Crazy.txt,human president,ship,1
The_Ricks_Must_Be_Crazy.txt,human president,soldier,1
The_Ricks_Must_Be_Crazy.txt,human president,spider,1
The_Ricks_Must_Be_Crazy.txt,human president,summer,1
The_Ricks_Must_Be_Crazy.txt,human president,zeep,1
The_Ricks_Must_Be_Crazy.txt,ship,soldier,1
The_Ricks_Must_Be_Crazy.txt,ship,spider,1
The_Ricks_Must_Be_Crazy.txt,soldier,spider,1
The_Ricks_Must_Be_Crazy.txt,soldier,summer,1
The_Ricks_Must_Be_Crazy.txt,spider,summer,1
The_Ricks_Must_Be_Crazy.txt,spider,zeep,1
The_Ricks_Must_Be_Crazy.txt,ice cream clerk,morty,1
The_Ricks_Must_Be_Crazy.txt,ice cream clerk,rick,1
The_Ricks_Must_Be_Crazy.txt,ice cream clerk,summer,1
The_Ricks_Must_Be_Crazy.txt,ice cream clerk,zeep,1
The_Wedding_Squanchers.txt,beth,birdpersons voice,1
The_Wedding_Squanchers.txt,beth,courier flap,1
The_Wedding_Squanchers.txt,beth,courier flaps,1
The_Wedding_Squanchers.txt,beth,jerry,3
The_Wedding_Squanchers.txt,beth,morty,3
The_Wedding_Squanchers.txt,beth,rick,3
The_Wedding_Squanchers.txt,beth,summer,2
The_Wedding_Squanchers.txt,beth,summer and morty,2
The_Wedding_Squanchers.txt,beth,tammys voice,1
The_Wedding_Squanchers.txt,birdpersons voice,courier flap,1
The_Wedding_Squanchers.txt,birdpersons voice,courier flaps,1
The_Wedding_Squanchers.txt,birdpersons voice,jerry,1
The_Wedding_Squanchers.txt,birdpersons voice,morty,1
The_Wedding_Squanchers.txt,birdpersons voice,rick,1
The_Wedding_Squanchers.txt,birdpersons voice,summer,1
The_Wedding_Squanchers.txt,birdpersons voice,summer and morty,1
The_Wedding_Squanchers.txt,birdpersons voice,tammys voice,1
The_Wedding_Squanchers.txt,courier flap,courier flaps,1
The_Wedding_Squanchers.txt,courier flap,jerry,1
The_Wedding_Squanchers.txt,courier flap,morty,1
The_Wedding_Squanchers.txt,courier flap,rick,1
The_Wedding_Squanchers.txt,courier flap,summer,1
The_Wedding_Squanchers.txt,courier flap,summer and morty,1
The_Wedding_Squanchers.txt,courier flap,tammys voice,1
The_Wedding_Squanchers.txt,courier flaps,jerry,1
The_Wedding_Squanchers.txt,courier flaps,morty,1
The_Wedding_Squanchers.txt,courier flaps,rick,1
The_Wedding_Squanchers.txt,courier flaps,summer,1
The_Wedding_Squanchers.txt,courier flaps,summer and morty,1
The_Wedding_Squanchers.txt,courier flaps,tammys voice,1
The_Wedding_Squanchers.txt,jerry,morty,3
The_Wedding_Squanchers.txt,jerry,rick,3
The_Wedding_Squanchers.txt,jerry,summer,2
The_Wedding_Squanchers.txt,jerry,summer and morty,2
The_Wedding_Squanchers.txt,jerry,tammys voice,1
The_Wedding_Squanchers.txt,morty,rick,3
The_Wedding_Squanchers.txt,morty,summer,2
The_Wedding_Squanchers.txt,morty,summer and morty,2
The_Wedding_Squanchers.txt,morty,tammys voice,1
The_Wedding_Squanchers.txt,rick,summer,2
The_Wedding_Squanchers.txt,rick,summer and morty,2
The_Wedding_Squanchers.txt,rick,tammys voice,1
The_Wedding_Squanchers.txt,summer,summer and morty,2
The_Wedding_Squanchers.txt,summer,tammys voice,1
The_Wedding_Squanchers.txt,summer and morty,tammys voice,1
The_Wedding_Squanchers.txt,all but jerry,beth,1
The_Wedding_Squanchers.txt,all but jerry,birdperson,1
The_Wedding_Squanchers.txt,all but jerry,humanoid quest,1
The_Wedding_Squanchers.txt,all but jerry,jerry,1
The_Wedding_Squanchers.txt,all but jerry,morty,1
The_Wedding_Squanchers.txt,all but jerry,photography cyborg,1
The_Wedding_Squanchers.txt,all but jerry,rick,1
The_Wedding_Squanchers.txt,all but jerry,squanchy,1
The_Wedding_Squanchers.txt,all but jerry,summer,1
The_Wedding_Squanchers.txt,all but jerry,summer and morty,1
The_Wedding_Squanchers.txt,all but jerry,tammy,1
The_Wedding_Squanchers.txt,beth,birdperson,1
The_Wedding_Squanchers.txt,beth,humanoid quest,1
The_Wedding_Squanchers.txt,beth,photography cyborg,1
The_Wedding_Squanchers.txt,beth,squanchy,1
The_Wedding_Squanchers.txt,beth,tammy,1
The_Wedding_Squanchers.txt,birdperson,humanoid quest,1
The_Wedding_Squanchers.txt,birdperson,jerry,1
The_Wedding_Squanchers.txt,birdperson,morty,1
The_Wedding_Squanchers.txt,birdperson,photography cyborg,1
The_Wedding_Squanchers.txt,birdperson,rick,1
The_Wedding_Squanchers.txt,birdperson,squanchy,1
The_Wedding_Squanchers.txt,birdperson,summer,1
The_Wedding_Squanchers.txt,birdperson,summer and morty,1
The_Wedding_Squanchers.txt,birdperson,tammy,1
The_Wedding_Squanchers.txt,humanoid quest,jerry,1
The_Wedding_Squanchers.txt,humanoid quest,morty,1
The_Wedding_Squanchers.txt,humanoid quest,photography cyborg,1
The_Wedding_Squanchers.txt,humanoid quest,rick,1
The_Wedding_Squanchers.txt,humanoid quest,squanchy,1
The_Wedding_Squanchers.txt,humanoid quest,summer,1
The_Wedding_Squanchers.txt,humanoid quest,summer and morty,1
The_Wedding_Squanchers.txt,humanoid quest,tammy,1
The_Wedding_Squanchers.txt,jerry,photography cyborg,1
The_Wedding_Squanchers.txt,jerry,squanchy,1
The_Wedding_Squanchers.txt,jerry,tammy,1
The_Wedding_Squanchers.txt,morty,photography cyborg,1
The_Wedding_Squanchers.txt,morty,squanchy,1
The_Wedding_Squanchers.txt,morty,tammy,1
The_Wedding_Squanchers.txt,photography cyborg,rick,1
The_Wedding_Squanchers.txt,photography cyborg,squanchy,1
The_Wedding_Squanchers.txt,photography cyborg,summer,1
The_Wedding_Squanchers.txt,photography cyborg,summer and morty,1
The_Wedding_Squanchers.txt,photography cyborg,tammy,1
The_Wedding_Squanchers.txt,rick,squanchy,1
The_Wedding_Squanchers.txt,rick,tammy,1
The_Wedding_Squanchers.txt,squanchy,summer,1
The_Wedding_Squanchers.txt,squanchy,summer and morty,1
The_Wedding_Squanchers.txt,squanchy,tammy,1
The_Wedding_Squanchers.txt,summer,tammy,1
The_Wedding_Squanchers.txt,summer and morty,tammy,1
The_Wedding_Squanchers.txt,female voice,operator,1
The_Wedding_Squanchers.txt,female voice,rick,1
The_Wedding_Squanchers.txt,operator,rick,1
The_Wedding_Squanchers.txt,beth,gribbles,1
The_Wedding_Squanchers.txt,beth,gromflomite officer,1
The_Wedding_Squanchers.txt,beth,gromflomite receptionist,1
The_Wedding_Squanchers.txt,beth,prison photography cyborg,1
