episode,char1,char2,count
1_Ricksy_Business,morty,morty and summer in unison,1
1_Ricksy_Business,morty and summer in unison,rick,1
1_Ricksy_Business,morty and summer in unison,summer,1
1_Ricksy_Business,abradolph lincoler,shirtless guy,1
1_Rixty_Minutes,bachelor,beth,1
1_Rixty_Minutes,bachelor,jerry,1
1_Rixty_Minutes,bachelor,rick,1
1_Rixty_Minutes,bachelor,summer,1
1_Rixty_Minutes,beth,jerry,7
1_Rixty_Minutes,beth,rick,7
1_Rixty_Minutes,beth,summer,5
1_Rixty_Minutes,jerry,rick,9
1_Rixty_Minutes,jerry,summer,7
1_Rixty_Minutes,rick,summer,7
1_Rixty_Minutes,beth,corn man 1,1
1_Rixty_Minutes,beth,corn man 2,1
1_Rixty_Minutes,beth,glenn,1
1_Rixty_Minutes,beth,letterman,1
1_Rixty_Minutes,beth,morty,4
1_Rixty_Minutes,beth,woman,1
1_Rixty_Minutes,corn man 1,corn man 2,1
1_Rixty_Minutes,corn man 1,glenn,1
1_Rixty_Minutes,corn man 1,jerry,1
1_Rixty_Minutes,corn man 1,letterman,1
1_Rixty_Minutes,corn man 1,morty,1
1_Rixty_Minutes,corn man 1,rick,1
1_Rixty_Minutes,corn man 1,summer,1
1_Rixty_Minutes,corn man 1,woman,1
1_Rixty_Minutes,corn man 2,glenn,1
1_Rixty_Minutes,corn man 2,jerry,1
1_Rixty_Minutes,corn man 2,letterman,1
1_Rixty_Minutes,corn man 2,morty,1
1_Rixty_Minutes,corn man 2,rick,1
1_Rixty_Minutes,corn man 2,summer,1
1_Rixty_Minutes,corn man 2,woman,1
1_Rixty_Minutes,glenn,jerry,1
1_Rixty_Minutes,glenn,letterman,1
1_Rixty_Minutes,glenn,morty,1
1_Rixty_Minutes,glenn,rick,1
1_Rixty_Minutes,glenn,summer,1
1_Rixty_Minutes,glenn,woman,1
1_Rixty_Minutes,jerry,letterman,1
1_Rixty_Minutes,jerry,morty,6
1_Rixty_Minutes,jerry,woman,1
1_Rixty_Minutes,letterman,morty,1
1_Rixty_Minutes,letterman,rick,1
1_Rixty_Minutes,letterman,summer,1
1_Rixty_Minutes,letterman,woman,1
1_Rixty_Minutes,morty,rick,7
1_Rixty_Minutes,morty,summer,5
1_Rixty_Minutes,morty,woman,1
1_Rixty_Minutes,rick,woman,1
1_Rixty_Minutes,summer,woman,1
1_Rixty_Minutes,announcer,beth,2
1_Rixty_Minutes,announcer,cop,1
1_Rixty_Minutes,announcer,host in trenchcoat,1
1_Rixty_Minutes,announcer,jerry,3
1_Rixty_Minutes,announcer,judge,1
1_Rixty_Minutes,announcer,killer 1,1
1_Rixty_Minutes,announcer,rick,4
1_Rixty_Minutes,announcer,shmlony,1
1_Rixty_Minutes,announcer,summer,3
1_Rixty_Minutes,beth,cop,1
1_Rixty_Minutes,beth,host in trenchcoat,1
1_Rixty_Minutes,beth,judge,1
1_Rixty_Minutes,beth,killer 1,1
1_Rixty_Minutes,beth,shmlony,1
1_Rixty_Minutes,cop,host in trenchcoat,1
1_Rixty_Minutes,cop,jerry,1
1_Rixty_Minutes,cop,judge,1
1_Rixty_Minutes,cop,killer 1,1
1_Rixty_Minutes,cop,rick,1
1_Rixty_Minutes,cop,shmlony,1
1_Rixty_Minutes,cop,summer,1
1_Rixty_Minutes,host in trenchcoat,jerry,1
1_Rixty_Minutes,host in trenchcoat,judge,2
1_Rixty_Minutes,host in trenchcoat,killer 1,1
1_Rixty_Minutes,host in trenchcoat,rick,2
1_Rixty_Minutes,host in trenchcoat,shmlony,1
1_Rixty_Minutes,host in trenchcoat,summer,1
1_Rixty_Minutes,jerry,judge,1
1_Rixty_Minutes,jerry,killer 1,1
1_Rixty_Minutes,jerry,shmlony,1
1_Rixty_Minutes,judge,killer 1,1
1_Rixty_Minutes,judge,rick,1
1_Rixty_Minutes,judge,shmlony,1
1_Rixty_Minutes,judge,summer,1
1_Rixty_Minutes,killer 1,rick,1
1_Rixty_Minutes,killer 1,shmlony,1
1_Rixty_Minutes,killer 1,summer,1
1_Rixty_Minutes,rick,shmlony,1
1_Rixty_Minutes,shmlony,summer,1
1_Rixty_Minutes,host in trenchcoat,killer 2,1
1_Rixty_Minutes,host in trenchcoat,man,1
1_Rixty_Minutes,judge,killer 2,1
1_Rixty_Minutes,judge,man,1
1_Rixty_Minutes,killer 2,man,1
1_Rixty_Minutes,"beth, summer, and jerry",host in trenchcoat,1
1_Rixty_Minutes,"beth, summer, and jerry",killer 3,1
1_Rixty_Minutes,"beth, summer, and jerry",rick,1
1_Rixty_Minutes,host in trenchcoat,killer 3,1
1_Rixty_Minutes,killer 3,rick,1
1_Rixty_Minutes,announcer,ants-in-my-eyes johnson,1
1_Rixty_Minutes,announcer,beth and summer,1
1_Rixty_Minutes,announcer,johnny depp,1
1_Rixty_Minutes,announcer,morty,3
1_Rixty_Minutes,announcer,mr. sneezy 3d,1
1_Rixty_Minutes,ants-in-my-eyes johnson,beth,1
1_Rixty_Minutes,ants-in-my-eyes johnson,beth and summer,1
1_Rixty_Minutes,ants-in-my-eyes johnson,jerry,1
1_Rixty_Minutes,ants-in-my-eyes johnson,johnny depp,1
1_Rixty_Minutes,ants-in-my-eyes johnson,morty,1
1_Rixty_Minutes,ants-in-my-eyes johnson,mr. sneezy 3d,1
1_Rixty_Minutes,ants-in-my-eyes johnson,rick,1
1_Rixty_Minutes,ants-in-my-eyes johnson,summer,1
1_Rixty_Minutes,beth,beth and summer,1
1_Rixty_Minutes,beth,johnny depp,1
1_Rixty_Minutes,beth,mr. sneezy 3d,1
1_Rixty_Minutes,beth and summer,jerry,1
1_Rixty_Minutes,beth and summer,johnny depp,1
1_Rixty_Minutes,beth and summer,morty,1
1_Rixty_Minutes,beth and summer,mr. sneezy 3d,1
1_Rixty_Minutes,beth and summer,rick,1
1_Rixty_Minutes,beth and summer,summer,1
1_Rixty_Minutes,jerry,johnny depp,1
1_Rixty_Minutes,jerry,mr. sneezy 3d,1
1_Rixty_Minutes,johnny depp,morty,1
1_Rixty_Minutes,johnny depp,mr. sneezy 3d,1
1_Rixty_Minutes,johnny depp,rick,1
1_Rixty_Minutes,johnny depp,summer,1
1_Rixty_Minutes,morty,mr. sneezy 3d,1
1_Rixty_Minutes,mr. sneezy 3d,rick,1
1_Rixty_Minutes,mr. sneezy 3d,summer,1
1_Rixty_Minutes,announcer,fake doors salesman,1
1_Rixty_Minutes,fake doors salesman,morty,1
1_Rixty_Minutes,fake doors salesman,rick,1
1_Rixty_Minutes,beth,garbageman,1
1_Rixty_Minutes,beth,gazorpazorpfield,1
1_Rixty_Minutes,beth,jon,1
1_Rixty_Minutes,beth,mr. tophat jones,1
1_Rixty_Minutes,beth,new yorker,1
1_Rixty_Minutes,beth,spokeman,1
1_Rixty_Minutes,beth,spokesman,1
1_Rixty_Minutes,beth,suspender guy,1
1_Rixty_Minutes,beth,trunkperson,1
1_Rixty_Minutes,garbageman,gazorpazorpfield,1
1_Rixty_Minutes,garbageman,jerry,1
1_Rixty_Minutes,garbageman,jon,1
1_Rixty_Minutes,garbageman,morty,1
1_Rixty_Minutes,garbageman,mr. tophat jones,1
1_Rixty_Minutes,garbageman,new yorker,1
1_Rixty_Minutes,garbageman,rick,1
1_Rixty_Minutes,garbageman,spokeman,1
1_Rixty_Minutes,garbageman,spokesman,1
1_Rixty_Minutes,garbageman,suspender guy,1
1_Rixty_Minutes,garbageman,trunkperson,1
1_Rixty_Minutes,gazorpazorpfield,jerry,1
1_Rixty_Minutes,gazorpazorpfield,jon,1
1_Rixty_Minutes,gazorpazorpfield,morty,1
1_Rixty_Minutes,gazorpazorpfield,mr. tophat jones,1
1_Rixty_Minutes,gazorpazorpfield,new yorker,1
1_Rixty_Minutes,gazorpazorpfield,rick,1
1_Rixty_Minutes,gazorpazorpfield,spokeman,1
1_Rixty_Minutes,gazorpazorpfield,spokesman,1
1_Rixty_Minutes,gazorpazorpfield,suspender guy,1
1_Rixty_Minutes,gazorpazorpfield,trunkperson,1
1_Rixty_Minutes,jerry,jon,1
1_Rixty_Minutes,jerry,mr. tophat jones,2
1_Rixty_Minutes,jerry,new yorker,1
1_Rixty_Minutes,jerry,spokeman,1
1_Rixty_Minutes,jerry,spokesman,1
1_Rixty_Minutes,jerry,suspender guy,1
1_Rixty_Minutes,jerry,trunkperson,1
1_Rixty_Minutes,jon,morty,1
1_Rixty_Minutes,jon,mr. tophat jones,1
1_Rixty_Minutes,jon,new yorker,1
1_Rixty_Minutes,jon,rick,1
1_Rixty_Minutes,jon,spokeman,1
1_Rixty_Minutes,jon,spokesman,1
1_Rixty_Minutes,jon,suspender guy,1
1_Rixty_Minutes,jon,trunkperson,1
1_Rixty_Minutes,morty,mr. tophat jones,2
1_Rixty_Minutes,morty,new yorker,1
1_Rixty_Minutes,morty,spokeman,1
1_Rixty_Minutes,morty,spokesman,1
1_Rixty_Minutes,morty,suspender guy,1
1_Rixty_Minutes,morty,trunkperson,1
1_Rixty_Minutes,mr. tophat jones,new yorker,1
1_Rixty_Minutes,mr. tophat jones,rick,2
1_Rixty_Minutes,mr. tophat jones,spokeman,1
1_Rixty_Minutes,mr. tophat jones,spokesman,1
1_Rixty_Minutes,mr. tophat jones,suspender guy,1
1_Rixty_Minutes,mr. tophat jones,trunkperson,1
1_Rixty_Minutes,new yorker,rick,1
1_Rixty_Minutes,new yorker,spokeman,1
1_Rixty_Minutes,new yorker,spokesman,1
1_Rixty_Minutes,new yorker,suspender guy,1
1_Rixty_Minutes,new yorker,trunkperson,1
1_Rixty_Minutes,rick,spokeman,1
1_Rixty_Minutes,rick,spokesman,1
1_Rixty_Minutes,rick,suspender guy,1
1_Rixty_Minutes,rick,trunkperson,1
1_Rixty_Minutes,spokeman,spokesman,1
1_Rixty_Minutes,spokeman,suspender guy,1
1_Rixty_Minutes,spokeman,trunkperson,1
1_Rixty_Minutes,spokesman,suspender guy,1
1_Rixty_Minutes,spokesman,trunkperson,1
1_Rixty_Minutes,suspender guy,trunkperson,1
1_Rixty_Minutes,announcer,baby legs,1
1_Rixty_Minutes,announcer,business man,1
1_Rixty_Minutes,announcer,criminal,1
1_Rixty_Minutes,announcer,mr. tophat jones,1
1_Rixty_Minutes,announcer,muscular mannies,1
1_Rixty_Minutes,announcer,police chief,1
1_Rixty_Minutes,announcer,regular legs,1
1_Rixty_Minutes,announcer,unmuscular michael 1,1
1_Rixty_Minutes,baby legs,business man,1
1_Rixty_Minutes,baby legs,criminal,1
1_Rixty_Minutes,baby legs,jerry,1
1_Rixty_Minutes,baby legs,morty,1
1_Rixty_Minutes,baby legs,mr. tophat jones,1
1_Rixty_Minutes,baby legs,muscular mannies,1
1_Rixty_Minutes,baby legs,police chief,1
1_Rixty_Minutes,baby legs,regular legs,1
1_Rixty_Minutes,baby legs,rick,1
1_Rixty_Minutes,baby legs,summer,1
1_Rixty_Minutes,baby legs,unmuscular michael 1,1
1_Rixty_Minutes,business man,criminal,1
1_Rixty_Minutes,business man,jerry,1
1_Rixty_Minutes,business man,morty,1
1_Rixty_Minutes,business man,mr. tophat jones,1
1_Rixty_Minutes,business man,muscular mannies,1
1_Rixty_Minutes,business man,police chief,1
1_Rixty_Minutes,business man,regular legs,1
1_Rixty_Minutes,business man,rick,1
1_Rixty_Minutes,business man,summer,1
1_Rixty_Minutes,business man,unmuscular michael 1,1
1_Rixty_Minutes,criminal,jerry,1
1_Rixty_Minutes,criminal,morty,1
1_Rixty_Minutes,criminal,mr. tophat jones,1
1_Rixty_Minutes,criminal,muscular mannies,1
1_Rixty_Minutes,criminal,police chief,1
1_Rixty_Minutes,criminal,regular legs,1
1_Rixty_Minutes,criminal,rick,1
1_Rixty_Minutes,criminal,summer,1
1_Rixty_Minutes,criminal,unmuscular michael 1,1
1_Rixty_Minutes,jerry,muscular mannies,1
1_Rixty_Minutes,jerry,police chief,1
1_Rixty_Minutes,jerry,regular legs,1
1_Rixty_Minutes,jerry,unmuscular michael 1,1
1_Rixty_Minutes,morty,muscular mannies,1
1_Rixty_Minutes,morty,police chief,1
1_Rixty_Minutes,morty,regular legs,1
1_Rixty_Minutes,morty,unmuscular michael 1,1
1_Rixty_Minutes,mr. tophat jones,muscular mannies,1
1_Rixty_Minutes,mr. tophat jones,police chief,1
1_Rixty_Minutes,mr. tophat jones,regular legs,1
1_Rixty_Minutes,mr. tophat jones,summer,1
1_Rixty_Minutes,mr. tophat jones,unmuscular michael 1,1
1_Rixty_Minutes,muscular mannies,police chief,1
1_Rixty_Minutes,muscular mannies,regular legs,1
1_Rixty_Minutes,muscular mannies,rick,1
1_Rixty_Minutes,muscular mannies,summer,1
1_Rixty_Minutes,muscular mannies,unmuscular michael 1,1
1_Rixty_Minutes,police chief,regular legs,1
1_Rixty_Minutes,police chief,rick,1
1_Rixty_Minutes,police chief,summer,1
1_Rixty_Minutes,police chief,unmuscular michael 1,1
1_Rixty_Minutes,regular legs,rick,1
1_Rixty_Minutes,regular legs,summer,1
1_Rixty_Minutes,regular legs,unmuscular michael 1,1
1_Rixty_Minutes,rick,unmuscular michael 1,1
1_Rixty_Minutes,summer,unmuscular michael 1,1
1_Rixty_Minutes,jerry,news anchor,1
1_Rixty_Minutes,morty,news anchor,1
1_Rixty_Minutes,news anchor,rick,1
1_Rixty_Minutes,news anchor,summer,1
1_Rixty_Minutes,beth,female hamster,1
1_Rixty_Minutes,beth,hamster news anchor,1
1_Rixty_Minutes,beth,male hamster,1
1_Rixty_Minutes,female hamster,hamster news anchor,1
1_Rixty_Minutes,female hamster,jerry,1
1_Rixty_Minutes,female hamster,male hamster,1
1_Rixty_Minutes,female hamster,morty,1
1_Rixty_Minutes,female hamster,rick,1
1_Rixty_Minutes,female hamster,summer,1
1_Rixty_Minutes,hamster news anchor,jerry,1
1_Rixty_Minutes,hamster news anchor,male hamster,1
1_Rixty_Minutes,hamster news anchor,morty,1
1_Rixty_Minutes,hamster news anchor,rick,1
1_Rixty_Minutes,hamster news anchor,summer,1
1_Rixty_Minutes,jerry,male hamster,1
1_Rixty_Minutes,male hamster,morty,1
1_Rixty_Minutes,male hamster,rick,1
1_Rixty_Minutes,male hamster,summer,1
1_Something_Ricked_This_Way_Comes,beth,jerry,1
1_Something_Ricked_This_Way_Comes,beth,morty,1
1_Something_Ricked_This_Way_Comes,beth,rick,1
1_Something_Ricked_This_Way_Comes,jerry,morty,10
1_Something_Ricked_This_Way_Comes,jerry,rick,3
1_Something_Ricked_This_Way_Comes,morty,rick,4
1_Something_Ricked_This_Way_Comes,butter robot,jerry,2
1_Something_Ricked_This_Way_Comes,butter robot,morty,2
1_Something_Ricked_This_Way_Comes,butter robot,rick,2
1_Something_Ricked_This_Way_Comes,butter robot,summer,1
1_Something_Ricked_This_Way_Comes,jerry,summer,1
1_Something_Ricked_This_Way_Comes,morty,summer,1
1_Something_Ricked_This_Way_Comes,rick,summer,9
1_Something_Ricked_This_Way_Comes,goldenfold,needful,3
1_Something_Ricked_This_Way_Comes,goldenfold,rick,3
1_Something_Ricked_This_Way_Comes,goldenfold,summer,2
1_Something_Ricked_This_Way_Comes,needful,rick,5
1_Something_Ricked_This_Way_Comes,needful,summer,6
1_Something_Ricked_This_Way_Comes,goldenfold,rick and needful,1
1_Something_Ricked_This_Way_Comes,needful,rick and needful,1
1_Something_Ricked_This_Way_Comes,rick,rick and needful,1
1_Something_Ricked_This_Way_Comes,rick and needful,summer,1
1_Something_Ricked_This_Way_Comes,jerry,jerry and morty,1
1_Something_Ricked_This_Way_Comes,jerry and morty,morty,1
1_Something_Ricked_This_Way_Comes,flippynips,jerry,2
1_Something_Ricked_This_Way_Comes,flippynips,morty,1
1_Something_Ricked_This_Way_Comes,baby,needful,1
1_Something_Ricked_This_Way_Comes,baby,rick,1
1_Something_Ricked_This_Way_Comes,baby,summer,1
1_Something_Ricked_This_Way_Comes,baby,tate,1
1_Something_Ricked_This_Way_Comes,baby,vagina,1
1_Something_Ricked_This_Way_Comes,needful,tate,1
1_Something_Ricked_This_Way_Comes,needful,vagina,1
1_Something_Ricked_This_Way_Comes,rick,tate,1
1_Something_Ricked_This_Way_Comes,rick,vagina,1
1_Something_Ricked_This_Way_Comes,summer,tate,1
1_Something_Ricked_This_Way_Comes,summer,vagina,1
1_Something_Ricked_This_Way_Comes,tate,vagina,1
1_Something_Ricked_This_Way_Comes,host,hostess,1
1_Something_Ricked_This_Way_Comes,host,jerry,1
1_Something_Ricked_This_Way_Comes,host,morty,1
1_Something_Ricked_This_Way_Comes,host,scroopy noopers,1
1_Something_Ricked_This_Way_Comes,hostess,jerry,1
1_Something_Ricked_This_Way_Comes,hostess,morty,1
1_Something_Ricked_This_Way_Comes,hostess,scroopy noopers,1
1_Something_Ricked_This_Way_Comes,jerry,scroopy noopers,2
1_Something_Ricked_This_Way_Comes,morty,scroopy noopers,2
1_Something_Ricked_This_Way_Comes,customer,employee,1
1_Something_Ricked_This_Way_Comes,customer,rick,1
1_Something_Ricked_This_Way_Comes,customer,summer,1
1_Something_Ricked_This_Way_Comes,employee,rick,1
1_Something_Ricked_This_Way_Comes,employee,summer,1
1_Something_Ricked_This_Way_Comes,jerry,plutonian man,1
1_Something_Ricked_This_Way_Comes,jerry,plutonian woman,1
1_Something_Ricked_This_Way_Comes,jerry,plutonians,1
1_Something_Ricked_This_Way_Comes,morty,plutonian man,1
1_Something_Ricked_This_Way_Comes,morty,plutonian woman,1
1_Something_Ricked_This_Way_Comes,morty,plutonians,1
1_Something_Ricked_This_Way_Comes,plutonian man,plutonian woman,1
1_Something_Ricked_This_Way_Comes,plutonian man,plutonians,1
1_Something_Ricked_This_Way_Comes,plutonian woman,plutonians,1
1_Something_Ricked_This_Way_Comes,flippynips,policeman,1
1_Something_Ricked_This_Way_Comes,flippynips,scroopy noopers,1
1_Something_Ricked_This_Way_Comes,jerry,policeman,1
1_Something_Ricked_This_Way_Comes,policeman,scroopy noopers,1
1_Something_Ricked_This_Way_Comes,crowd,jerry,1
1_Something_Ricked_This_Way_Comes,crowd,needful,1
1_Something_Ricked_This_Way_Comes,crowd,summer,1
2_A_Rickle_in_Time,beth,jerry,7
2_A_Rickle_in_Time,beth,morty,2
2_A_Rickle_in_Time,beth,rick,2
2_A_Rickle_in_Time,beth,summer,2
2_A_Rickle_in_Time,jerry,morty,2
2_A_Rickle_in_Time,jerry,rick,2
2_A_Rickle_in_Time,jerry,summer,2
2_A_Rickle_in_Time,morty,rick,5
2_A_Rickle_in_Time,morty,summer,4
2_A_Rickle_in_Time,rick,summer,5
2_A_Rickle_in_Time,alternate morty,alternate summer,1
2_A_Rickle_in_Time,alternate morty,both rick,1
2_A_Rickle_in_Time,alternate morty,both ricks,1
2_A_Rickle_in_Time,alternate morty,bothall mortys,1
2_A_Rickle_in_Time,alternate morty,bothall ricks,1
2_A_Rickle_in_Time,alternate morty,bothall summers,1
2_A_Rickle_in_Time,alternate morty,morty,1
2_A_Rickle_in_Time,alternate morty,morty 1,1
2_A_Rickle_in_Time,alternate morty,morty 2,1
2_A_Rickle_in_Time,alternate morty,rick,1
2_A_Rickle_in_Time,alternate morty,summer,1
2_A_Rickle_in_Time,alternate morty,summer 1,1
2_A_Rickle_in_Time,alternate morty,summer 2,1
2_A_Rickle_in_Time,alternate summer,both rick,1
2_A_Rickle_in_Time,alternate summer,both ricks,1
2_A_Rickle_in_Time,alternate summer,bothall mortys,1
2_A_Rickle_in_Time,alternate summer,bothall ricks,1
2_A_Rickle_in_Time,alternate summer,bothall summers,1
2_A_Rickle_in_Time,alternate summer,morty,1
2_A_Rickle_in_Time,alternate summer,morty 1,1
2_A_Rickle_in_Time,alternate summer,morty 2,1
2_A_Rickle_in_Time,alternate summer,rick,1
2_A_Rickle_in_Time,alternate summer,summer,1
2_A_Rickle_in_Time,alternate summer,summer 1,1
2_A_Rickle_in_Time,alternate summer,summer 2,1
2_A_Rickle_in_Time,both rick,both ricks,1
2_A_Rickle_in_Time,both rick,bothall mortys,1
2_A_Rickle_in_Time,both rick,bothall ricks,1
2_A_Rickle_in_Time,both rick,bothall summers,1
2_A_Rickle_in_Time,both rick,morty,1
2_A_Rickle_in_Time,both rick,morty 1,1
2_A_Rickle_in_Time,both rick,morty 2,1
2_A_Rickle_in_Time,both rick,rick,1
2_A_Rickle_in_Time,both rick,summer,1
2_A_Rickle_in_Time,both rick,summer 1,1
2_A_Rickle_in_Time,both rick,summer 2,1
2_A_Rickle_in_Time,both ricks,bothall mortys,2
2_A_Rickle_in_Time,both ricks,bothall ricks,2
2_A_Rickle_in_Time,both ricks,bothall summers,2
2_A_Rickle_in_Time,both ricks,morty,1
2_A_Rickle_in_Time,both ricks,morty 1,3
2_A_Rickle_in_Time,both ricks,morty 2,3
2_A_Rickle_in_Time,both ricks,rick,1
2_A_Rickle_in_Time,both ricks,summer,1
2_A_Rickle_in_Time,both ricks,summer 1,3
2_A_Rickle_in_Time,both ricks,summer 2,3
2_A_Rickle_in_Time,bothall mortys,bothall ricks,2
2_A_Rickle_in_Time,bothall mortys,bothall summers,2
2_A_Rickle_in_Time,bothall mortys,morty,1
2_A_Rickle_in_Time,bothall mortys,morty 1,2
2_A_Rickle_in_Time,bothall mortys,morty 2,2
2_A_Rickle_in_Time,bothall mortys,rick,1
2_A_Rickle_in_Time,bothall mortys,summer,1
2_A_Rickle_in_Time,bothall mortys,summer 1,2
2_A_Rickle_in_Time,bothall mortys,summer 2,2
2_A_Rickle_in_Time,bothall ricks,bothall summers,2
2_A_Rickle_in_Time,bothall ricks,morty,1
2_A_Rickle_in_Time,bothall ricks,morty 1,2
2_A_Rickle_in_Time,bothall ricks,morty 2,2
2_A_Rickle_in_Time,bothall ricks,rick,1
2_A_Rickle_in_Time,bothall ricks,summer,1
2_A_Rickle_in_Time,bothall ricks,summer 1,2
2_A_Rickle_in_Time,bothall ricks,summer 2,2
2_A_Rickle_in_Time,bothall summers,morty,1
2_A_Rickle_in_Time,bothall summers,morty 1,2
2_A_Rickle_in_Time,bothall summers,morty 2,2
2_A_Rickle_in_Time,bothall summers,rick,1
2_A_Rickle_in_Time,bothall summers,summer,1
2_A_Rickle_in_Time,bothall summers,summer 1,2
2_A_Rickle_in_Time,bothall summers,summer 2,2
2_A_Rickle_in_Time,morty,morty 1,2
2_A_Rickle_in_Time,morty,morty 2,2
2_A_Rickle_in_Time,morty,summer 1,2
2_A_Rickle_in_Time,morty,summer 2,1
2_A_Rickle_in_Time,morty 1,morty 2,4
2_A_Rickle_in_Time,morty 1,rick,2
2_A_Rickle_in_Time,morty 1,summer,2
2_A_Rickle_in_Time,morty 1,summer 1,4
2_A_Rickle_in_Time,morty 1,summer 2,3
2_A_Rickle_in_Time,morty 2,rick,2
2_A_Rickle_in_Time,morty 2,summer,2
2_A_Rickle_in_Time,morty 2,summer 1,5
2_A_Rickle_in_Time,morty 2,summer 2,4
2_A_Rickle_in_Time,rick,summer 1,2
2_A_Rickle_in_Time,rick,summer 2,1
2_A_Rickle_in_Time,summer,summer 1,2
2_A_Rickle_in_Time,summer,summer 2,1
2_A_Rickle_in_Time,summer 1,summer 2,4
2_A_Rickle_in_Time,both ricks,summer 1 & morty 2,1
2_A_Rickle_in_Time,bothall mortys,summer 1 & morty 2,1
2_A_Rickle_in_Time,bothall ricks,summer 1 & morty 2,1
2_A_Rickle_in_Time,bothall summers,summer 1 & morty 2,1
2_A_Rickle_in_Time,morty 1,summer 1 & morty 2,1
2_A_Rickle_in_Time,morty 2,summer 1 & morty 2,1
2_A_Rickle_in_Time,summer 1,summer 1 & morty 2,1
2_A_Rickle_in_Time,summer 1 & morty 2,summer 2,1
2_A_Rickle_in_Time,all mortys,all mortys and summer 2,1
2_A_Rickle_in_Time,all mortys,all ricks,5
2_A_Rickle_in_Time,all mortys,both ricks,1
2_A_Rickle_in_Time,all mortys,morty 1,2
2_A_Rickle_in_Time,all mortys,morty 1 & summer 2,1
2_A_Rickle_in_Time,all mortys,morty 2,3
2_A_Rickle_in_Time,all mortys,summer 1,3
2_A_Rickle_in_Time,all mortys,summer 2,2
2_A_Rickle_in_Time,all mortys and summer 2,all ricks,1
2_A_Rickle_in_Time,all mortys and summer 2,both ricks,1
2_A_Rickle_in_Time,all mortys and summer 2,morty 1,1
2_A_Rickle_in_Time,all mortys and summer 2,morty 1 & summer 2,1
2_A_Rickle_in_Time,all mortys and summer 2,morty 2,1
2_A_Rickle_in_Time,all mortys and summer 2,summer 1,1
2_A_Rickle_in_Time,all mortys and summer 2,summer 2,1
2_A_Rickle_in_Time,all ricks,both ricks,1
2_A_Rickle_in_Time,all ricks,morty 1,2
2_A_Rickle_in_Time,all ricks,morty 1 & summer 2,1
2_A_Rickle_in_Time,all ricks,morty 2,3
2_A_Rickle_in_Time,all ricks,summer 1,3
2_A_Rickle_in_Time,all ricks,summer 2,2
2_A_Rickle_in_Time,both ricks,morty 1 & summer 2,1
2_A_Rickle_in_Time,morty 1,morty 1 & summer 2,1
2_A_Rickle_in_Time,morty 1 & summer 2,morty 2,1
2_A_Rickle_in_Time,morty 1 & summer 2,summer 1,1
2_A_Rickle_in_Time,morty 1 & summer 2,summer 2,1
2_A_Rickle_in_Time,beth,hunter,2
2_A_Rickle_in_Time,beth,vet,3
2_A_Rickle_in_Time,hunter,jerry,2
2_A_Rickle_in_Time,hunter,vet,2
2_A_Rickle_in_Time,jerry,vet,3
2_A_Rickle_in_Time,all mortys,all mortys and all summers,1
2_A_Rickle_in_Time,all mortys,all summers,4
2_A_Rickle_in_Time,all mortys,rick 1,2
2_A_Rickle_in_Time,all mortys,rick 2,2
2_A_Rickle_in_Time,all mortys,summer 2 or 4 after splitting into 4,1
2_A_Rickle_in_Time,all mortys and all summers,all ricks,1
2_A_Rickle_in_Time,all mortys and all summers,all summers,1
2_A_Rickle_in_Time,all mortys and all summers,morty 2,1
2_A_Rickle_in_Time,all mortys and all summers,rick 1,1
2_A_Rickle_in_Time,all mortys and all summers,rick 2,1
2_A_Rickle_in_Time,all mortys and all summers,summer 1,1
2_A_Rickle_in_Time,all mortys and all summers,summer 2,1
2_A_Rickle_in_Time,all mortys and all summers,summer 2 or 4 after splitting into 4,1
2_A_Rickle_in_Time,all ricks,all summers,4
2_A_Rickle_in_Time,all ricks,rick 1,2
2_A_Rickle_in_Time,all ricks,rick 2,2
2_A_Rickle_in_Time,all ricks,summer 2 or 4 after splitting into 4,1
2_A_Rickle_in_Time,all summers,morty 2,2
2_A_Rickle_in_Time,all summers,rick 1,2
2_A_Rickle_in_Time,all summers,rick 2,2
2_A_Rickle_in_Time,all summers,summer 1,2
2_A_Rickle_in_Time,all summers,summer 2,1
2_A_Rickle_in_Time,all summers,summer 2 or 4 after splitting into 4,1
2_A_Rickle_in_Time,morty 2,rick 1,1
2_A_Rickle_in_Time,morty 2,rick 2,1
2_A_Rickle_in_Time,morty 2,summer 2 or 4 after splitting into 4,1
2_A_Rickle_in_Time,rick 1,rick 2,2
2_A_Rickle_in_Time,rick 1,summer 1,1
2_A_Rickle_in_Time,rick 1,summer 2,1
2_A_Rickle_in_Time,rick 1,summer 2 or 4 after splitting into 4,1
2_A_Rickle_in_Time,rick 2,summer 1,1
2_A_Rickle_in_Time,rick 2,summer 2,1
2_A_Rickle_in_Time,rick 2,summer 2 or 4 after splitting into 4,1
2_A_Rickle_in_Time,summer 1,summer 2 or 4 after splitting into 4,1
2_A_Rickle_in_Time,summer 2,summer 2 or 4 after splitting into 4,1
2_A_Rickle_in_Time,beth,lawyer,2
2_A_Rickle_in_Time,hunter,lawyer,1
2_A_Rickle_in_Time,jerry,lawyer,2
2_A_Rickle_in_Time,lawyer,vet,2
2_A_Rickle_in_Time,all mortys,all rick phones,1
2_A_Rickle_in_Time,all mortys,morty,2
2_A_Rickle_in_Time,all mortys,morty 1 & 4,1
