speaker,listener,3gram_phrase,3gram_count,4gram_phrase,4gram_count,5gram_phrase,5gram_count
mrs refrigerator,hamurai,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,jerry,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,morty,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,mr poopybutthole,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,mr. beauregard,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,mr. poopybutthole,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,mrs. refrigerator,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,nazi,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,nicky,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,pencilvester,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,reverse,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,reverse giraffe,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,rick,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,sleepy gary,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,summer,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,tinkles,get me out,2,get me out of,2,get me out of here,2
mrs refrigerator,uncle steve,get me out,2,get me out of,2,get me out of here,2
mrs. pancakes,morty,you dont know,2,hey you dont know,1,hey you dont know me,1
mrs. pancakes,rick,you dont know,3,you dont know me,2,oh i think youve had,1
narrator,rick worker,come home to,2,theres a rick who,1,theres a rick who held,1
narrator,young beth,come home to,2,sixteen iterations off the,1,sixteen iterations off the central,1
nathan,aide,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,all,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,arbolian meterososian,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,balloon man,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,beth,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,birdperson,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,cromulon,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,ethan,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,everyone,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,father bob,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,giant head,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,greebybobe,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,guards,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,ice-t,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,jerry,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,jerry and beth,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,jew,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,jump master,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,morty,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,mr. goldenfold,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,pastor bob,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,president,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,principal vagina,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,rick,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,rick and ice-t,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,rick and morty,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,simon,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,summer,the nuclear option,2,have you tried sending,1,have you tried sending it,1
nathan,tammy,the nuclear option,2,have you tried sending,1,have you tried sending it,1
needful,goldenfold,a price for,2,a price for everything,2,ive just recently opened for,1
needful,rick,what do you,2,what do you desire,2,ive just recently opened for,1
needful,summer,what do you,2,what do you desire,2,ive just recently opened for,1
negotiator rick,purple suit rick,no no no,2,okay man okay we,1,okay man okay we got,1
negotiator rick,rick d. sanchez iii,no no no,2,okay man okay we,1,okay man okay we got,1
negotiator rick,rick j-22,no no no,2,through megaphone we know,1,through megaphone we know how,1
negotiator rick,simple rick,no no no,2,through megaphone we know,1,through megaphone we know how,1
negotiator rick,swat team rick 1,no no no,2,okay man okay we,1,okay man okay we got,1
negotiator rick,swat team rick 2,no no no,2,okay man okay we,1,okay man okay we got,1
nicky,all,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,amish cyborg,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,beth,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,cross teddy bear,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,duck with muscles,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,frankenstein,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,gary,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,gerry,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,ghost in a jar,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,hamurai,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,jerry,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,morty,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,mr poopybutthole,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,mr. beauregard,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,mr. poopybutthole,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,mrs refrigerator,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,mrs. refrigerator,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,nazi,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,pencilvester,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,reverse,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,reverse giraffe,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,rick,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,sleepy gary,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,summer,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,tinkles,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
nicky,uncle steve,im walkin here,2,somebody call for repairs,1,its me cousin nicky im,1
old alien,alien 1,its funny to,2,its funny to say,2,its funny to say they,2
old alien,alien 2,its funny to,2,its funny to say,2,its funny to say they,2
old alien,alien doctor,its funny to,2,its funny to say,2,its funny to say they,2
old alien,jerry,its funny to,2,its funny to say,2,its funny to say they,2
other rick,another rick,blips and chitz,2,none we chilled at,1,none we chilled at blips,1
other rick,jerry,blips and chitz,2,none we chilled at,1,none we chilled at blips,1
other rick,jerrys,blips and chitz,2,none we chilled at,1,none we chilled at blips,1
other rick,morty,blips and chitz,2,none we chilled at,1,none we chilled at blips,1
other rick,other morty,blips and chitz,2,none we chilled at,1,none we chilled at blips,1
other rick,rick,blips and chitz,2,none we chilled at,1,none we chilled at blips,1
other rick,ricks,blips and chitz,2,none we chilled at,1,none we chilled at blips,1
pencilvester,all,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,amish cyborg,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,beth,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,cross teddy bear,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,duck with muscles,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,frankenstein,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,gary,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,gerry,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,ghost in a jar,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,hamurai,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,jerry,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,morty,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,mr poopybutthole,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,mr. beauregard,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,mr. poopybutthole,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,mrs refrigerator,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,mrs. refrigerator,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,nazi,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,nicky,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,reverse,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,reverse giraffe,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,rick,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,sleepy gary,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,summer,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,tinkles,rick rick rick,2,right here rick use,1,right here rick use me,1
pencilvester,uncle steve,rick rick rick,2,right here rick use,1,right here rick use me,1
phillip jacobs,summer,my personal space,5,away from my personal,2,away from my personal space,2
phone 2,phone 1,no no no,3,no no no no,2,high chair no no no,1
photography cyborg,all but jerry,i am not,2,i am not staring,2,i am not staring at,2
photography cyborg,beth,i am not,2,i am not staring,2,i am not staring at,2
photography cyborg,birdperson,i am not,2,i am not staring,2,i am not staring at,2
photography cyborg,humanoid quest,i am not,2,i am not staring,2,i am not staring at,2
photography cyborg,jerry,i am not,2,i am not staring,2,i am not staring at,2
photography cyborg,morty,i am not,2,i am not staring,2,i am not staring at,2
photography cyborg,rick,i am not,2,i am not staring,2,i am not staring at,2
photography cyborg,squanchy,i am not,2,i am not staring,2,i am not staring at,2
photography cyborg,summer,i am not,2,i am not staring,2,i am not staring at,2
photography cyborg,summer and morty,i am not,2,i am not staring,2,i am not staring at,2
photography cyborg,tammy,i am not,2,i am not staring,2,i am not staring at,2
pichael thomson,michael thompson,a little bit,2,a little bit of,2,im cooking a little bit,1
pichael thomson,morty,a little bit,2,a little bit of,2,im cooking a little bit,1
pichael thomson,pichael thompson,a little bit,2,a little bit of,2,im cooking a little bit,1
pichael thomson,rick,a little bit,2,a little bit of,2,im cooking a little bit,1
pickle rick,agency director,let me out,2,hi um can you,1,hi um can you uh,1
pickle rick,beth,im a pickle,3,are you doing there,2,right here sweetie im a,1
pickle rick,dr. wong,a lot of,2,yeah thank you uh,1,yeah thank you uh sweetie,1
pickle rick,morty,im a pickle,4,they could which they,2,they could which they cant,2
pizza 2,pizza 1,no no no,3,no no no no,2,white people no no no,1
pizza derivery man,mr. poopybutthole,get the fuck,2,get the fuck off,2,i got a large pepperoni,1
plumber rick,campaign manager morty,im a plumber,2,im a plumber sir,1,im a plumber sir iim,1
plumber rick,candidate morty,im a plumber,2,im a plumber sir,1,im a plumber sir iim,1
plumber rick,father rick,im a plumber,2,im a plumber sir,1,im a plumber sir iim,1
police chief,announcer,im proud of,2,im proud of you,2,baby legs youre a good,1
police chief,baby legs,im proud of,2,im proud of you,2,baby legs youre a good,1
police chief,business man,im proud of,2,im proud of you,2,baby legs youre a good,1
police chief,criminal,im proud of,2,im proud of you,2,baby legs youre a good,1
police chief,jerry,im proud of,2,im proud of you,2,baby legs youre a good,1
police chief,morty,im proud of,2,im proud of you,2,baby legs youre a good,1
police chief,mr. tophat jones,im proud of,2,im proud of you,2,baby legs youre a good,1
police chief,regular legs,im proud of,2,im proud of you,2,baby legs youre a good,1
police chief,rick,im proud of,2,im proud of you,2,baby legs youre a good,1
police chief,summer,im proud of,2,im proud of you,2,baby legs youre a good,1
police chief,unmuscular michael 1,im proud of,2,im proud of you,2,baby legs youre a good,1
president,aide,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,all,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,arbolian meterososian,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,balloon man,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,beth,rick and morty,7,out of my office,2,gentlemen gentlemen one at a,1
president,birdperson,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,cromulon,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,ethan,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,everyone,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,father bob,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,giant head,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,greebybobe,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,guards,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,ice-t,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,jerry,rick and morty,7,out of my office,2,gentlemen gentlemen one at a,1
president,jerry and beth,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,jew,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,jump master,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,morty,rick and morty,7,out of my office,2,gentlemen gentlemen one at a,1
president,mr president,rick and morty,6,out of my office,2,its about time gentlemen rick,1
president,mr. goldenfold,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,nathan,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,pastor bob,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,principal vagina,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,rick,rick and morty,7,out of my office,2,gentlemen gentlemen one at a,1
president,rick and ice-t,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,rick and morty,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,simon,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
president,summer,rick and morty,7,out of my office,2,gentlemen gentlemen one at a,1
president,tammy,what the hell,2,gentlemen gentlemen one at,1,gentlemen gentlemen one at a,1
prince nebulon,cynthia,youre inside a,2,well whats this wwhat,1,well whats this wwhat could,1
prince nebulon,jerry,we do now,2,well check every five,1,well check every five quintons,1
prince nebulon,kevin,we do now,2,well check every five,1,well check every five quintons,1
prince nebulon,mailman,we do now,2,laughing oh my god,1,laughing oh my god rick,1
prince nebulon,mailmen,we do now,2,laughing oh my god,1,laughing oh my god rick,1
prince nebulon,morty,youre inside a,2,well whats this wwhat,1,well whats this wwhat could,1
prince nebulon,rick,youre inside a,2,well whats this wwhat,1,well whats this wwhat could,1
prince nebulon,zigerion 1,we do now,2,well check every five,1,well check every five quintons,1
principal vagina,aide,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,all,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,arbolian meterososian,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,balloon man,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,beth,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,birdperson,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,brad,flu season dance,2,principal vagina here dont,1,principal vagina here dont let,1
principal vagina,cromulon,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,ethan,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,everyone,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,father bob,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,giant head,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,grace smith,flu season dance,2,principal vagina here dont,1,principal vagina here dont let,1
principal vagina,greebybobe,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,guards,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,ice-t,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,jerry,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,jerry and beth,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,jessica,flu season dance,2,principal vagina here dont,1,principal vagina here dont let,1
principal vagina,jew,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,jump master,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,morty,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,mr. goldenfold,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,nathan,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,pastor bob,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,president,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,rick,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,rick and ice-t,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,rick and morty,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,simon,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,summer,headward free now,4,headward free now to,4,headward free now to rise,4
principal vagina,tammy,headward free now,4,headward free now to,4,headward free now to rise,4
random rick,hammerhead morty,wait wait wait,2,wait wait wait wait,1,wait wait wait wait no,1
random rick,lawyer morty,wait wait wait,2,wait wait wait wait,1,wait wait wait wait no,1
random rick,morty,wait wait wait,2,wait wait wait wait,1,wait wait wait wait no,1
random rick,quantum rick/rick,wait wait wait,2,wait wait wait wait,1,wait wait wait wait no,1
random rick,rick,wait wait wait,2,wait wait wait wait,1,wait wait wait wait no,1
random rick,ricktiminus sancheziminius,wait wait wait,2,wait wait wait wait,1,wait wait wait wait no,1
random rick,riq iv,wait wait wait,2,wait wait wait wait,1,wait wait wait wait no,1
random rick,summer,wait wait wait,2,wait wait wait wait,1,wait wait wait wait no,1
random rick,zeta alpha rick,wait wait wait,2,wait wait wait wait,1,wait wait wait wait no,1
religious morty,all mortys,the one true,3,the one true morty,3,there is no escape my,1
religious morty,all religious mortys,the one true,3,the one true morty,3,there is no escape my,1
religious morty,hammer morty,the one true,3,the one true morty,3,there is no escape my,1
religious morty,lobster alien,the one true,3,the one true morty,3,there is no escape my,1
religious morty,morty,the one true,3,the one true morty,3,there is no escape my,1
religious morty,morty 1,the one true,3,the one true morty,3,there is no escape my,1
religious morty,morty 2,the one true,3,the one true morty,3,there is no escape my,1
rick,9/11 memory rick,the day i,2,the day i invented,1,the day i invented the,1
rick,aide,you can forget,2,you can forget about,2,shit on the floor time,2
rick,alan,would have used,2,would have used a,2,would have used a ghost,2
rick,alejandro,inside you building,2,inside you building a,2,those guys are inside you,1
rick,alien,rick and morty,6,come on morty we,2,come on morty we got,2
rick,alien nurse,if it gets,2,to have the best,2,ooo watch out for that,1
rick,alien warlord,youre doing it,3,youre doing it youre,2,youre doing it youre doing,2
rick,all,piece of shit,3,inside you building a,2,shit on the floor time,2
rick,all meeseeks,all right morty,3,holding up the device,1,holding up the device and,1
rick,all other meeseeks,all right morty,3,holding up the device,1,holding up the device and,1
rick,all the meeseeks,all right morty,3,holding up the device,1,holding up the device and,1
rick,alternate morty,hell hell hell,3,hell hell hell hell,2,actually sorry summer i gotta,1
rick,alternate summer,hell hell hell,3,hell hell hell hell,2,actually sorry summer i gotta,1
rick,amish cyborg,six of us,3,theres six of us,2,theres six of us and,2
rick,annie,inside you building,2,inside you building a,2,please you gotta treat yourself,1
rick,announcer,rick and morty,7,come on morty we,2,come on morty we got,2
rick,ants-in-my-eyes johnson,and morty are,2,im proud of you,1,im proud of you morty,1
rick,arbolian meterososian,you can forget,2,you can forget about,2,shit on the floor time,2
rick,army general,into a car,3,turn into a car,2,my gods the biggest dick,1
rick,arthricia,it feels good,9,it feels good yeah,2,all right morty llets get,1
rick,baby,wubba lubba dub,2,wubba lubba dub dub,2,have you acquired creepy specific,1
rick,balloon man,you can forget,2,you can forget about,2,shit on the floor time,2
rick,beta-7,oh my god,2,oh my god oh,1,oh my god oh my,1
rick,beth,what do you,10,get out of here,6,lets get out of here,3
rick,beth and summer,and morty are,2,im proud of you,1,im proud of you morty,1
rick,"beth, summer, and jerry",who wants to,2,now who wants to,1,now who wants to watch,1
rick,birdperson,time to get,3,you can forget about,2,shit on the floor time,2
rick,both rick,hell hell hell,3,hell hell hell hell,2,actually sorry summer i gotta,1
rick,both ricks,hell hell hell,3,hell hell hell hell,2,actually sorry summer i gotta,1
rick,bothall mortys,hell hell hell,3,hell hell hell hell,2,actually sorry summer i gotta,1
rick,bothall ricks,hell hell hell,3,hell hell hell hell,2,actually sorry summer i gotta,1
rick,bothall summers,hell hell hell,3,hell hell hell hell,2,actually sorry summer i gotta,1
rick,brad anderson,out of the,2,out of the out,1,out of the out of,1
rick,bully,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,but i do have a thing at 6,youre doing it,3,youre doing it youre,2,youre doing it youre doing,2
rick,card player,all right morty,3,holding up the device,1,holding up the device and,1
rick,cornvelious daniel,of my brain,2,anyway thats how i,1,anyway thats how i escaped,1
rick,cornvelious daniel/rick,my life as,2,yeah thats the three,1,yeah thats the three lines,1
rick,credits song,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,cromulon,you can forget,2,you can forget about,2,shit on the floor time,2
rick,cross teddy bear,six of us,3,theres six of us,2,theres six of us and,2
rick,crowd rick,no no no,3,no no no no,2,i say the point of,1
rick,crying boy,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,customer,and then youll,2,looks like weve got,1,looks like weve got haunted,1
rick,cynthia,what are you,2,what are you doing,2,get in morty im gonna,1
rick,davin,soak it in,2,take a good look,1,take a good look down,1
rick,detective,all right morty,3,holding up the device,1,holding up the device and,1
rick,dr. glipglop,if it gets,2,ooo watch out for,1,ooo watch out for that,1
rick,duck with muscles,six of us,3,theres six of us,2,theres six of us and,2
rick,employee,and then youll,2,looks like weve got,1,looks like weve got haunted,1
rick,ethan,inside you building,2,inside you building a,2,shit on the floor time,2
rick,everyone,you can forget,2,you can forget about,2,shit on the floor time,2
rick,fart,this is a,2,what are you doing,1,what are you doing morty,1
rick,father bob,you can forget,2,you can forget about,2,shit on the floor time,2
rick,female hamster,i dont know,2,hey ball fondlers huh,1,hey ball fondlers huh ball,1
rick,female student,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,female student 2,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,female student looking into her mirror,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,frankenstein,six of us,3,theres six of us,2,theres six of us and,2
rick,gary,six of us,3,theres six of us,2,theres six of us and,2
rick,gazorpian,is what i,2,summer grab grab hold,1,summer grab grab hold yeah,1
rick,gazorpian #2,what what what,2,because i got i,1,because i got i got,1
rick,gerry,six of us,3,theres six of us,2,theres six of us and,2
rick,ghost in a jar,six of us,3,theres six of us,2,theres six of us and,2
rick,giant,all right morty,3,holding up the device,1,holding up the device and,1
rick,giant head,you can forget,2,you can forget about,2,shit on the floor time,2
rick,giant lawyer,all right morty,3,holding up the device,1,holding up the device and,1
rick,giant woman,all right morty,3,holding up the device,1,holding up the device and,1
rick,glaxo,im tiny rick,2,yeah i got bored,1,yeah i got bored and,1
rick,glenn,rick and morty,6,come on morty we,2,come on morty we got,2
rick,goldenfold,here you can,2,eh i make my,1,eh i make my own,1
rick,goth creature,you do dont,2,morty whatever you do,1,morty whatever you do dont,1
rick,greebybobe,you can forget,2,you can forget about,2,shit on the floor time,2
rick,groin system 6000,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,gromflomite,rick and morty,6,come on morty we,2,come on morty we got,2
rick,gromflomite captain,my life as,2,yeah thats the three,1,yeah thats the three lines,1
rick,gromflomite worker,my life as,2,yeah thats the three,1,yeah thats the three lines,1
rick,gromfomite,rick and morty,6,come on morty we,2,come on morty we got,2
rick,guards,you can forget,2,you can forget about,2,shit on the floor time,2
rick,hammerhead morty,for you to,2,morty take this youre,1,morty take this youre gonna,1
rick,hamster news anchor,i dont know,2,hey ball fondlers huh,1,hey ball fondlers huh ball,1
rick,hamurai,six of us,3,theres six of us,2,theres six of us and,2
rick,holly,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,host in trenchcoat,who wants to,2,amazing a dimension where,1,amazing a dimension where all,1
rick,ice-t,you can forget,2,you can forget about,2,shit on the floor time,2
rick,jacquelyn,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,jerry,what do you,11,get out of here,5,lets get out of here,3
rick,jerry and beth,you can forget,2,you can forget about,2,shit on the floor time,2
rick,"jerry, beth, and summer",hit the button,2,morty do it hit,1,morty do it hit the,1
rick,jessica,rick and morty,6,come on morty we,2,come on morty we got,2
rick,jessica on the phone,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,jew,you can forget,2,you can forget about,2,shit on the floor time,2
rick,johnny depp,and morty are,2,im proud of you,1,im proud of you morty,1
rick,judge,all right morty,3,holding up the device,1,holding up the device and,1
rick,jump master,you can forget,2,you can forget about,2,shit on the floor time,2
rick,kevin,what are you,2,what are you doing,2,what are you doing here,1
rick,kid,i made you,2,come on come on,2,hey uh let me ask,1
rick,killer 3,who wants to,2,now who wants to,1,now who wants to watch,1
rick,kyle,i made you,2,come on come on,2,hey uh let me ask,1
rick,lawyer morty,for you to,2,morty take this youre,1,morty take this youre gonna,1
rick,little girl,he can travel,2,he can travel through,2,he can travel through dreams,2
rick,mailman,what are you,2,what are you doing,2,what are you doing here,1
rick,mailmen,what are you,2,what are you doing,2,what are you doing here,1
rick,male hamster,i dont know,2,hey ball fondlers huh,1,hey ball fondlers huh ball,1
rick,man,i dont think,2,back to the spa,2,oh boy time to go,1
rick,man with glasses,dont worry about,2,dont worry about it,2,dont worry about it morty,2
rick,man with pitchfork,a little help,2,are you writing this,1,are you writing this down,1
rick,meeseeks,all right morty,3,holding up the device,1,holding up the device and,1
rick,meeseeks *,all right morty,3,holding up the device,1,holding up the device and,1
rick,meeseeks 1,all right morty,3,holding up the device,1,holding up the device and,1
rick,meeseeks 2,all right morty,3,holding up the device,1,holding up the device and,1
rick,meeseeks 3,all right morty,3,holding up the device,1,holding up the device and,1
rick,meeseeks 4,all right morty,3,holding up the device,1,holding up the device and,1
rick,mitch,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,morty,i dont know,14,get out of here,9,lets get out of here,4
rick,morty & summer,the cabbage patch,2,you know what im,1,you know what im talking,1
rick,morty 1,hell hell hell,3,hell hell hell hell,2,actually sorry summer i gotta,1
rick,morty 2,hell hell hell,3,hell hell hell hell,2,actually sorry summer i gotta,1
rick,morty 30,the cabbage patch,2,you know what im,1,you know what im talking,1
rick,morty doll,versions of me,2,the citadel of ricks,1,the citadel of ricks its,1
rick,morty jr,out of the,2,ugh ohh ohhoho oh,1,ugh ohh ohhoho oh boy,1
rick,mory,go go go,2,obviously a vampire wwwheres,1,obviously a vampire wwwheres the,1
rick,mr poopybutthole,six of us,3,theres six of us,2,theres six of us and,2
rick,mr president,out of here,3,lets get out of,2,lets get out of here,2
rick,mr. beauregard,six of us,3,theres six of us,2,theres six of us and,2
rick,mr. booby buyer,all right morty,3,holding up the device,1,holding up the device and,1
rick,mr. goldenfold,all right morty,3,you can forget about,2,shit on the floor time,2
rick,mr. jelly bean,all right morty,3,holding up the device,1,holding up the device and,1
rick,mr. poopybutthole,six of us,3,theres six of us,2,theres six of us and,2
rick,mr. sneezy 3d,and morty are,2,im proud of you,1,im proud of you morty,1
